OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
7042,A5A10BF4-1209-BE40-9C74729E171F393D,92,2014-05-06T00:00:00.000Z,,routine
7043,CE107DF3-0303-7CE3-818460AA2EC159E0,100,2014-05-08T00:00:00.000Z,,routine
7044,F040C513-C649-8EB2-9266A1C08DA7E4C1,93,2014-05-06T00:00:00.000Z,,routine
7045,0CF9098D-D402-284E-2FA0C5F24F9614D3,94.5,2014-05-07T00:00:00.000Z,,routine
7046,120A3868-5F88-9B27-A2D45882B8924B46,95.5,2014-05-05T00:00:00.000Z,,routine
7047,145D4445-6B40-1313-274E60C50A004F99,94,2014-05-05T00:00:00.000Z,,routine
7048,1AB3AA49-A640-EBDD-FBF0B2010DDDC52A,94,2014-05-08T00:00:00.000Z,,routine
7049,24174549-F688-CC33-B178DFE73F2EC16D,95.5,2014-05-06T00:00:00.000Z,,routine
7050,3FEE2232-9833-EE28-47E822BF4250B4EE,95.5,2014-05-08T00:00:00.000Z,,routine
7051,494674,95.5,2014-05-08T00:00:00.000Z,,routine
7052,497816,94.5,2014-05-05T00:00:00.000Z,,routine
7053,498698,94,2014-05-09T00:00:00.000Z,,routine
7054,526552,95,2014-05-06T00:00:00.000Z,,routine
7055,57EFC210-123D-11A2-8C40138B876C2047,94.5,2014-05-05T00:00:00.000Z,,routine
7056,8AAEB0DD-93C1-F025-2FF6FBE6D4DD56A6,94.5,2014-05-09T00:00:00.000Z,,followup
7057,8E199F93-B085-D97E-AFA0666BF0E96605,94,2014-05-09T00:00:00.000Z,,routine
7058,C8E4449C-1422-201B-190904C681FC8593,95,2014-05-06T00:00:00.000Z,,routine
7059,EDFA48CE-9EBB-B498-87AFBAD83AD2B4F1,94,2014-05-06T00:00:00.000Z,,routine
7060,100B15EA-15E7-74FA-752DECAD5927606A,96.5,2014-05-05T00:00:00.000Z,,routine
7061,2AF45F6E-DF5F-A6BD-07D24BE340089314,96.5,2014-05-06T00:00:00.000Z,,routine
7062,495529,99,2014-03-13T00:00:00.000Z,,routine
7063,498670,99,2014-03-11T00:00:00.000Z,,routine
7064,8BBE2BA6-A555-117C-24E8E88886C800A3,99,2014-03-11T00:00:00.000Z,,routine
7065,B624668B-3048-94EE-98C7D658A4310CAA,93.5,2014-03-31T00:00:00.000Z,,routine
7066,BBB488F5-E4D4-F7C2-C2E95824B7501475,92.5,2014-03-25T00:00:00.000Z,,routine
7067,188054C8-EA17-D7E4-283448B419D3106A,99,2014-03-25T00:00:00.000Z,,routine
7068,500148,99,2014-03-28T00:00:00.000Z,,routine
7069,500627,99,2014-03-26T00:00:00.000Z,,routine
7070,6B92E5F3-DB5D-EDE2-3765C8FC64F844CE,99,2014-03-26T00:00:00.000Z,,routine
7071,91BB6ED3-FC60-787A-413B044A1CA4F713,99.5,2014-03-27T00:00:00.000Z,,routine
7072,A550E012-A54B-F096-CC09F368E55CAC1D,99,2014-03-25T00:00:00.000Z,,routine
7073,B427BA72-FBF6-D4CB-F5FEDCC2F5D249AC,99,2014-03-21T00:00:00.000Z,,routine
7074,18B81CEF-C55C-C63E-212F71CDD8597C25,97.5,2014-04-07T00:00:00.000Z,,routine
7075,27943914-A6B8-990E-2AC2272D21B8B930,98,2014-04-07T00:00:00.000Z,,routine
7076,405FD132-C32C-47D1-64E387A161A61EF1,98,2014-04-04T00:00:00.000Z,,routine
7077,495506,97.5,2014-04-07T00:00:00.000Z,,routine
7078,498129,97.5,2014-04-07T00:00:00.000Z,,routine
7079,501074,98,2014-04-08T00:00:00.000Z,,routine
7080,568DB08D-149A-11B7-94CF123B39527CC7,98,2014-04-09T00:00:00.000Z,,routine
7081,661C3656-1422-201B-198084B6080485E6,97.5,2014-04-09T00:00:00.000Z,,routine
7082,AB6DAFD9-3048-98E5-1AD63E2CBAD24809,98,2014-04-08T00:00:00.000Z,,routine
7083,AFDBE0BA-3048-98E5-1AA9909C5729B7BD,97.5,2014-04-08T00:00:00.000Z,,routine
7084,13DE1BDC-66EE-19C3-A0AC911834FBE245,96,2014-05-28T00:00:00.000Z,,routine
7085,495484,96.5,2014-06-06T00:00:00.000Z,,routine
7086,68E8BC26-91A9-1674-B0FD158409AE27B6,90,2014-03-10T00:00:00.000Z,,routine
7087,8AB9D76B-07F9-71EE-1437B87A7A68029B,93,2014-03-11T00:00:00.000Z,,routine
7088,956A862B-E448-7C40-A49F3655435B0FA9,93.5,2014-03-13T00:00:00.000Z,,routine
7089,B0F532FE-AB09-4B00-D61605D9F2A45851,85,2014-03-12T00:00:00.000Z,,routine
7090,0602A9F6-C40F-A0C9-46C8CFDD00DA960D,95,2014-03-13T00:00:00.000Z,,routine
7091,08C8DB62-F40E-0251-F00B00951468069F,94,2014-03-14T00:00:00.000Z,,routine
7092,0CE827B2-FB6C-25E8-380B5FB77583D6F5,94,2014-03-14T00:00:00.000Z,,routine
7093,12ED9BCB-D5EB-12F0-E885EF981BC94C01,95.5,2014-03-10T00:00:00.000Z,,routine
7094,12F1400E-9F85-E811-FE4BF2142DB73174,94,2014-03-10T00:00:00.000Z,,routine
7095,1342994F-F0D9-139D-9056963F20F4E175,95.5,2014-03-11T00:00:00.000Z,,routine
7096,1BCF0760-9808-0C56-EFC36E8F5B239913,95,2014-03-13T00:00:00.000Z,,routine
7097,32D0ABA9-B28E-2393-C12A26A2C542B816,94.5,2014-03-07T00:00:00.000Z,,routine
7098,495612,95,2014-03-08T00:00:00.000Z,,routine
7099,496314,95,2014-03-13T00:00:00.000Z,,routine
7100,497243,94.5,2014-03-13T00:00:00.000Z,,routine
7101,5072D67F-ECF5-714A-9EF37B82C047391B,95.5,2014-04-01T00:00:00.000Z,,routine
7102,951C8F79-EFF9-4FF4-99073F7E722AE045,95.5,2014-04-01T00:00:00.000Z,,routine
7103,499542,93.5,2014-03-19T00:00:00.000Z,,routine
7104,535F091E-F392-B2C7-A85E71348F05B805,89,2014-03-17T00:00:00.000Z,,routine
7105,6ABFDD5F-131F-1770-9961176B5EA12E58,92.5,2014-03-17T00:00:00.000Z,,routine
7106,6C840031-3048-9838-FC9B0CAC46A9AC92,90,2014-03-18T00:00:00.000Z,,routine
7107,A8AF5F19-B90D-0374-C2BE6E031B2A5127,92.5,2014-03-19T00:00:00.000Z,,routine
7108,E07B2AA4-9DE7-9F10-42914769D7EB9641,90,2014-03-17T00:00:00.000Z,,routine
7109,1DE6FB9E-3048-983B-267D9BECA1ED6162,95,2014-03-18T00:00:00.000Z,,routine
7110,495259,94.5,2014-03-18T00:00:00.000Z,,routine
7111,496260,95,2014-03-18T00:00:00.000Z,,routine
7112,497865,94,2014-03-17T00:00:00.000Z,,routine
7113,509015,94,2014-03-17T00:00:00.000Z,,routine
7114,527174,95.5,2014-03-19T00:00:00.000Z,,routine
7115,5A2B9A2C-107A-11EB-317A904C2F2181A5,95.5,2014-03-19T00:00:00.000Z,,routine
7116,ACC3D7EF-3048-98E5-1A3840B68B7267C1,94.5,2014-03-18T00:00:00.000Z,,routine
7117,B5DA1649-3048-94EE-98A4ED10B4285F03,94.5,2014-03-19T00:00:00.000Z,,routine
7118,B8C3607A-F4FB-0DB2-40C3FA8FC44169A4,95.5,2014-03-18T00:00:00.000Z,,routine
7119,501850,95,2014-06-27T00:00:00.000Z,,routine
7120,16BDD367-1088-10C6-EF6A868400CF1D52,96.5,2014-06-19T00:00:00.000Z,,routine
7121,8C0C111F-1056-1049-91D511DCF27A5245,96.5,2014-06-17T00:00:00.000Z,,routine
7122,9FFA682B-3048-9838-FC2B7D85A64F8C43,95.5,2014-04-01T00:00:00.000Z,,routine
7123,B11D1262-16DD-AB5F-66C9138D7A197A2F,95,2014-04-01T00:00:00.000Z,,followup
7124,D4E0337E-B4BE-BAEE-2E8BEA3A83B06C15,95.5,2014-03-27T00:00:00.000Z,,routine
7125,E07FB51A-3048-9838-FC6F6D70714DB7F5,95.5,2014-04-01T00:00:00.000Z,,followup
7126,EAC70ABE-C00C-1791-BC0EB43A4E1F54C7,95.5,2014-04-01T00:00:00.000Z,,routine
7127,F9A9E07D-1422-201B-19728BB9FE445BD9,95,2014-04-03T00:00:00.000Z,,routine
7128,FC646EB8-FD33-5661-475A358EF233ACEE,94.5,2014-04-02T00:00:00.000Z,,routine
7129,08B080BE-95E8-63F4-3A3FB5E8F57CEE9F,96,2014-04-04T00:00:00.000Z,,routine
7130,0A45A024-1422-201B-19D5ABA79D67ACF5,96.5,2014-04-03T00:00:00.000Z,,routine
7131,21D37253-C867-22C9-173063DF8E72FAEB,97,2014-03-31T00:00:00.000Z,,routine
7132,2C77A528-1422-201B-19AE9EE01276EBE1,96.5,2014-04-01T00:00:00.000Z,,routine
7133,496841,97,2014-04-04T00:00:00.000Z,,routine
7134,7AD20380-3048-9838-FCA8C5E1B7DA8B1F,97,2014-03-31T00:00:00.000Z,,routine
7135,91B5EF34-0C5E-4143-A6A17737E86F3A17,97,2014-04-04T00:00:00.000Z,,routine
7136,AF09ADBD-EE29-1343-F323E9EF122E04EE,96.5,2014-04-03T00:00:00.000Z,,routine
7137,E5640492-10B3-8BC7-ABCB103226CABA6A,96,2014-04-02T00:00:00.000Z,,routine
7138,FFB7749B-3048-98E7-0406109825927AB8,96,2014-04-03T00:00:00.000Z,,routine
7139,1261A27C-74C9-58B7-FB57ABED4608E338,97.5,2014-04-02T00:00:00.000Z,,routine
7140,130627C8-98E5-6336-EEE66A3339962132,98.5,2014-04-02T00:00:00.000Z,,routine
7141,16C8B789-1276-11ED-C47A16AC59DD1301,98.5,2014-04-02T00:00:00.000Z,,routine
7142,1732DF51-A710-3EF5-A57DE6E7A24EEC95,97.5,2014-04-04T00:00:00.000Z,,routine
7143,273B3F5E-AD92-5A2F-B05E57787136B7B7,98.5,2014-04-04T00:00:00.000Z,,routine
7144,3A79B5FB-F0A0-929F-9B25D53F1B72C341,98,2014-03-28T00:00:00.000Z,,routine
7145,494971,97.5,2014-03-31T00:00:00.000Z,,routine
7146,496327,98,2014-04-03T00:00:00.000Z,,routine
7147,4B61266F-EFE6-F733-7E831252B2FBD611,98.5,2014-04-04T00:00:00.000Z,,routine
7148,4FF39354-EEC3-FEFC-F081BFDC8FCB2726,98,2014-04-04T00:00:00.000Z,,routine
7149,501102,98.5,2014-04-03T00:00:00.000Z,,routine
7150,501744,97.5,2014-04-01T00:00:00.000Z,,routine
7151,D3DE3A69-F7BF-5C5C-7F2D0F6963320826,97.5,2014-04-11T00:00:00.000Z,,routine
7152,E54527ED-D5DE-05DF-BE3C07F25DC638F0,97.5,2014-04-04T00:00:00.000Z,,routine
7153,EF7B42A3-A44E-F1DC-0E5546757BEDA8B5,97.5,2014-04-11T00:00:00.000Z,,routine
7154,FD9427D3-0AFE-A06A-EB61466D34B12418,97.5,2014-04-09T00:00:00.000Z,,routine
7155,FE1B92D7-CE90-958B-58E90912B04463D9,97.5,2014-04-08T00:00:00.000Z,,routine
7156,1EF52516-3048-98E1-5C8739B343C81627,99,2014-04-10T00:00:00.000Z,,routine
7157,226B237E-D739-68B9-F54CA41AB9EA7F4E,99.5,2014-04-08T00:00:00.000Z,,followup
7158,5AB65DA6-FDD5-0F5D-285147704F55AEC0,99.5,2014-04-11T00:00:00.000Z,,routine
7159,669576D6-C484-11E8-9B35129AFF9A8FCD,98.5,2014-04-07T00:00:00.000Z,,routine
7160,679AE30F-CCF4-3A34-EC46E9DA7063A5B4,98.5,2014-04-09T00:00:00.000Z,,routine
7161,67B51593-FCA9-60C5-4688CC33FAB06850,99,2014-04-08T00:00:00.000Z,,routine
7162,78B3D1B2-B4ED-8C38-0BBCB78311A84278,98.5,2014-04-08T00:00:00.000Z,,routine
7163,7C820E18-3048-9838-FC952827920716C4,98.5,2014-04-09T00:00:00.000Z,,routine
7164,AF104FF9-3048-98E5-1AB5C86F63C1D366,99,2014-04-08T00:00:00.000Z,,routine
7165,BCF6B620-00AE-23A3-59FA133E3264B3DA,99.5,2014-04-10T00:00:00.000Z,,routine
7166,BE140A5A-D5B1-68CD-E074B733DC8AA28A,98.5,2014-04-11T00:00:00.000Z,,routine
7167,AF125C76-E39C-4B8B-62F217061362A39C,96.5,2014-06-26T00:00:00.000Z,,routine
7168,B3CF7F4E-3048-98E7-04157AF46835F4A4,95.5,2014-06-24T00:00:00.000Z,,followup
7169,BDEE91E6-3048-9933-80BFB0EE8FEC07A7,96,2014-06-26T00:00:00.000Z,,routine
7170,12EE94A7-6D9C-A367-8A5E958D9DA61E5C,90,2014-06-26T00:00:00.000Z,,routine
7171,1842CBB0-19EF-10BD-2EB713106AD3E1A6,,2014-06-22T00:00:00.000Z,,routine
7172,1842CBB0-19EF-10BD-2EB713106AD3E1A6,91.5,2014-06-19T00:00:00.000Z,,routine
7173,496550,90.5,2014-06-25T00:00:00.000Z,,routine
7174,498343,93,2014-06-27T00:00:00.000Z,,routine
7175,500278,90,2014-06-27T00:00:00.000Z,,routine
7176,500338,92,2014-06-24T00:00:00.000Z,,routine
7177,501526,90,2014-06-25T00:00:00.000Z,,routine
7178,75B42EAD-DA0E-A995-E49EE7F0B94FC66E,85.5,2014-06-24T00:00:00.000Z,,routine
7179,8C566654-CE7A-0FFF-9129FF4B49E60AAA,91,2014-06-25T00:00:00.000Z,,routine
7180,AB8ACA1C-E9D4-6A89-5115F5B931527DD2,92.5,2014-06-23T00:00:00.000Z,,routine
7181,B73D1E05-3048-983B-26C1362BE48A5AE6,90,2014-06-23T00:00:00.000Z,,routine
7182,BAE72243-A2D2-101E-9943F70775A78A91,92,2014-06-23T00:00:00.000Z,,routine
7183,BBC097E1-E3CD-1CEE-1F7877F9B69E7988,93,2014-06-27T00:00:00.000Z,,routine
7184,BF255EF9-05C4-04CF-45889A4BABA7AD31,92.5,2014-06-20T00:00:00.000Z,,routine
7185,D8A2DE84-F305-617E-21166B1B5708D573,93,2014-06-23T00:00:00.000Z,,routine
7186,D8D373E1-3048-9933-80598190D171A8F1,93,2014-06-25T00:00:00.000Z,,routine
7187,E8BB1674-EF59-FE8D-DE44A9C8FD8A80C6,96.5,2014-06-23T00:00:00.000Z,,routine
7188,FA5BB656-AB3D-7D48-51F51683207A42B1,96.5,2014-06-23T00:00:00.000Z,,routine
7189,497927,87,2014-04-07T00:00:00.000Z,,routine
7190,500478,90.5,2014-04-15T00:00:00.000Z,,routine
7191,501104,93,2014-04-14T00:00:00.000Z,,routine
7192,501397,93.5,2014-04-16T00:00:00.000Z,,routine
7193,508921,90,2014-04-15T00:00:00.000Z,,routine
7194,527907,93.5,2014-04-10T00:00:00.000Z,,followup
7195,81B23E79-0129-72D8-68DDAA44DC137787,90,2014-04-14T00:00:00.000Z,,routine
7196,8B5328A8-B2E0-4E19-155FDA6E9403376C,92,2014-04-09T00:00:00.000Z,,routine
7197,494660,94.5,2014-04-16T00:00:00.000Z,,routine
7198,496299,94.5,2014-04-17T00:00:00.000Z,,routine
7199,496310,94.5,2014-04-16T00:00:00.000Z,,routine
7200,497069,95,2014-04-17T00:00:00.000Z,,routine
7201,497927,95,2014-04-17T00:00:00.000Z,,followup
7202,499929,94.5,2014-04-15T00:00:00.000Z,,routine
7203,4D0343C6-E077-FC93-51688C91C74DF18B,94,2014-04-15T00:00:00.000Z,,routine
7204,527106,94,2014-04-14T00:00:00.000Z,,followup
7205,494818,96,2014-04-16T00:00:00.000Z,,routine
7206,495438,96.5,2014-04-16T00:00:00.000Z,,routine
7207,497536,96,2014-04-17T00:00:00.000Z,,routine
7208,498404,96.5,2014-04-16T00:00:00.000Z,,routine
7209,501932,96,2014-04-14T00:00:00.000Z,,routine
7210,6853CE6A-0E64-E84F-243574D29979FF5B,96,2014-04-11T00:00:00.000Z,,routine
7211,964C1053-C72F-89E3-F10F76A371097183,96.5,2014-04-14T00:00:00.000Z,,routine
7212,0D86CC38-90AB-504B-CFE662D40469FA11,90,2014-06-06T00:00:00.000Z,,routine
7213,0F4A8769-E8E3-7D8E-4F40C8675263904D,92,2014-06-11T00:00:00.000Z,,routine
7214,11837200-AA38-6721-3BB117E0C1C4E631,93,2014-06-09T00:00:00.000Z,,followup
7215,1D70093E-3048-983B-26592CA164983820,88.5,2014-06-10T00:00:00.000Z,,routine
7216,34610CE2-9C2B-4658-6E010C4BE8D71225,85.5,2014-06-12T00:00:00.000Z,,routine
7217,495202,93.5,2014-06-14T00:00:00.000Z,,routine
7218,495560,93,2014-06-11T00:00:00.000Z,,routine
7219,496730,91,2014-06-10T00:00:00.000Z,,routine
7220,499104,93,2014-06-06T00:00:00.000Z,,followup
7221,501351,93,2014-06-05T00:00:00.000Z,,routine
7222,501452,100,2014-06-11T00:00:00.000Z,,routine
7223,501593,93.5,2014-06-11T00:00:00.000Z,,routine
7224,501671,75,2014-06-12T00:00:00.000Z,,routine
7225,501977,91.5,2014-06-10T00:00:00.000Z,,routine
7226,6909011D-DE3B-304E-C54F0DAE538D9277,93,2014-06-11T00:00:00.000Z,,routine
7227,6DDD824A-C437-8036-AAE46F5FA104B727,91,2014-06-07T00:00:00.000Z,,routine
7228,722EE0DF-1363-62BF-ABFF114111448912,87.5,2014-06-10T00:00:00.000Z,,followup
7229,75CBDD0B-084B-9D06-FD87192262E005DC,93,2014-06-13T00:00:00.000Z,,routine
7230,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,90.5,2014-06-09T00:00:00.000Z,,routine
7231,D211760F-0EC0-BCA2-D96C115E14DCA2B6,90,2014-06-10T00:00:00.000Z,,routine
7232,D8F47704-3048-9933-8000AFA898441C4E,91.5,2014-06-12T00:00:00.000Z,,routine
7233,E5393B69-D3BC-3630-FFFF7EB5C5336273,93,2014-06-12T00:00:00.000Z,,routine
7234,079E6726-EAF9-7770-92537BA708A7D696,94,2014-06-12T00:00:00.000Z,,routine
7235,E82A99D1-8094-CB15-363584768746E1A1,96,2014-06-24T00:00:00.000Z,,routine
7236,562DE7A5-F8F0-A41F-6CEF01732087E190,95,2014-06-26T00:00:00.000Z,,routine
7237,58BEA4B8-CDCC-1561-72871128F282DD4F,93.5,2014-06-27T00:00:00.000Z,,routine
7238,6A6BC041-D6C9-F317-A8050B77A9C9BA6E,95,2014-06-24T00:00:00.000Z,,routine
7239,B6B19415-C048-849F-42B88BB5044485A5,95,2014-06-17T00:00:00.000Z,,routine
7240,C1FCF7AD-3048-98E1-5CC8EF77ED15D744,94,2014-06-26T00:00:00.000Z,,routine
7241,D4071B5E-EC9F-59D4-55E7997D66100519,95,2014-06-26T00:00:00.000Z,,routine
7242,1D70093E-3048-983B-26592CA164983820,96,2014-06-23T00:00:00.000Z,,followup
7243,494971,96.5,2014-06-23T00:00:00.000Z,,routine
7244,495442,96,2014-06-19T00:00:00.000Z,,routine
7245,496147,96.5,2014-06-25T00:00:00.000Z,,routine
7246,496180,96,2014-06-25T00:00:00.000Z,,routine
7247,496447,96,2014-06-23T00:00:00.000Z,,routine
7248,496455,96,2014-06-27T00:00:00.000Z,,routine
7249,496561,96.5,2014-06-26T00:00:00.000Z,,routine
7250,497295,96,2014-06-25T00:00:00.000Z,,routine
7251,498056,96,2014-06-25T00:00:00.000Z,,routine
7252,500415,96,2014-06-26T00:00:00.000Z,,routine
7253,500579,96,2014-06-24T00:00:00.000Z,,routine
7254,501564,96,2014-06-26T00:00:00.000Z,,routine
7255,501671,96.5,2014-06-23T00:00:00.000Z,,followup
7256,502013,95.5,2014-06-24T00:00:00.000Z,,routine
7257,503760,96,2014-06-26T00:00:00.000Z,,routine
7258,503767,96.5,2014-06-23T00:00:00.000Z,,routine
7259,5133DCF2-04B5-55F3-98CF917D6654B8CA,96,2014-06-24T00:00:00.000Z,,routine
7260,527925,95.5,2014-06-19T00:00:00.000Z,,routine
7261,5CAE0190-A79F-C324-73BAE0DA4AE50868,96.5,2014-06-26T00:00:00.000Z,,routine
7262,5F662988-8443-9B43-4DB6136A117BD84F,96,2014-06-24T00:00:00.000Z,,routine
7263,6A86228C-E097-4D52-28CA2B56BFB4E5DA,96,2014-06-26T00:00:00.000Z,,routine
7264,6BFD8ED4-B7C2-2D6F-49E4F2FEFB48045A,96,2014-06-24T00:00:00.000Z,,routine
7265,8578B75A-1475-13A5-0C46DB9E325AFF9E,96,2014-06-25T00:00:00.000Z,,routine
7266,13447CB9-173A-16EC-D4AA19A5846F4252,92.5,2014-05-20T00:00:00.000Z,,routine
7267,150FBFCE-54AB-C4FB-3D88A7B500EE179C,93,2014-05-22T00:00:00.000Z,,routine
7268,3AC11536-96FD-A1B2-3C1B863B514913D3,93.5,2014-05-20T00:00:00.000Z,,routine
7269,419B9495-3048-98E7-04B94981720F4DCA,93,2014-05-16T00:00:00.000Z,,routine
7270,495125,93,2014-05-22T00:00:00.000Z,,routine
7271,496788,90.5,2014-05-24T00:00:00.000Z,,routine
7272,498535,88,2014-05-22T00:00:00.000Z,,routine
7273,499104,87.5,2014-05-22T00:00:00.000Z,,routine
7274,56BFE69F-F1E8-BB43-6A8BB933E2AA8926,91,2014-05-15T00:00:00.000Z,,routine
7275,74542D46-1691-F837-5ECB11CAB6707572,92.5,2014-05-23T00:00:00.000Z,,routine
7276,A8AF5F19-B90D-0374-C2BE6E031B2A5127,93,2014-05-22T00:00:00.000Z,,routine
7277,AD7BA493-DB82-AFA6-B24F15EE0E87AB86,92,2014-05-23T00:00:00.000Z,,routine
7278,CA975670-1422-201B-19460EC19B6F3D2C,90,2014-05-20T00:00:00.000Z,,routine
7279,D6669206-E410-4008-A34770DE2E96FAC1,100,2014-05-19T00:00:00.000Z,,routine
7280,E89987A2-3048-9933-80AC5C0154FD2C69,90,2014-05-21T00:00:00.000Z,,routine
7281,11CD9A77-E76D-8CE2-8AA8A9257DE58C0A,94.5,2014-05-19T00:00:00.000Z,,routine
7282,340A05D6-ECBA-1CE6-0979DEA37768F20A,94.5,2014-05-19T00:00:00.000Z,,routine
7283,3BB6CC45-A042-719B-DBF4066B73CEC243,94,2014-05-16T00:00:00.000Z,,routine
7284,496197,94,2014-05-19T00:00:00.000Z,,routine
7285,496425,95,2014-05-23T00:00:00.000Z,,routine
7286,496548,95,2014-05-22T00:00:00.000Z,,routine
7287,498437,94,2014-05-24T00:00:00.000Z,,routine
7288,501100,94,2014-05-22T00:00:00.000Z,,routine
7289,501464,95,2014-05-21T00:00:00.000Z,,routine
7290,0F7B6ECB-A771-FCF4-C152187E370E220E,90.5,2014-04-30T00:00:00.000Z,,routine
7291,117AA727-1100-178D-CBD6C473451776C6,91,2014-05-02T00:00:00.000Z,,followup
7292,13A8F38F-C980-7D9D-2AB9F1C03FD64D9C,92,2014-04-29T00:00:00.000Z,,routine
7293,1F0349EE-3048-98E1-5C78ECD1E3B5BC97,100,2014-04-29T00:00:00.000Z,,routine
7294,25C431C6-FE7A-0316-A5AE2742D2AE500C,91.5,2014-05-01T00:00:00.000Z,,routine
7295,364274AE-E4F7-F3D2-5585BC524AA516B9,85.5,2014-04-30T00:00:00.000Z,,routine
7296,494737,100,2014-04-25T00:00:00.000Z,,routine
7297,497919,92,2014-04-30T00:00:00.000Z,,routine
7298,498540,93.5,2014-05-01T00:00:00.000Z,,routine
7299,498739,93.5,2014-04-29T00:00:00.000Z,,routine
7300,499739,93,2014-04-30T00:00:00.000Z,,routine
7301,499885,88,2014-04-29T00:00:00.000Z,,routine
7302,501315,88,2014-04-25T00:00:00.000Z,,routine
7303,501497,100,2014-04-29T00:00:00.000Z,,routine
7304,573D06D4-A7C0-FB9E-F715415218852B76,90,2014-04-28T00:00:00.000Z,,routine
7305,581C68B0-C10E-B324-2E1BC857D5B20CE5,92.5,2014-04-28T00:00:00.000Z,,routine
7306,6DC30891-9D3D-235D-89533A394D6F3902,93,2014-04-29T00:00:00.000Z,,routine
7307,A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E,93.5,2014-04-28T00:00:00.000Z,,routine
7308,B678D485-3048-983B-264D95204B93EC16,93.5,2014-04-28T00:00:00.000Z,,routine
7309,CB1E085F-1422-201B-19A94D4E0CA86E7D,93.5,2014-04-29T00:00:00.000Z,,routine
7310,E1BE210E-E801-D670-E6F6F23910444D54,100,2014-04-29T00:00:00.000Z,,routine
7311,E876B82C-1075-68CB-EF0313028A926EB2,92.5,2014-04-29T00:00:00.000Z,,routine
7312,01351F31-B3E9-348D-50CFFEE9ADAB2D18,98,2014-04-24T00:00:00.000Z,,routine
7313,061DBBC8-951E-4450-FE2D44BF5214156E,98,2014-04-21T00:00:00.000Z,,routine
7314,1885C346-A6DC-38FC-60AAD7D679DAE4B9,97,2014-04-21T00:00:00.000Z,,routine
7315,493871,97,2014-04-17T00:00:00.000Z,,routine
7316,494758,97,2014-04-24T00:00:00.000Z,,routine
7317,497078,97,2014-04-23T00:00:00.000Z,,routine
7318,498181,97.5,2014-04-24T00:00:00.000Z,,routine
7319,499563,97,2014-04-23T00:00:00.000Z,,routine
7320,500562,97,2014-04-21T00:00:00.000Z,,routine
7321,501202,97.5,2014-04-23T00:00:00.000Z,,routine
7322,501810,97,2014-04-24T00:00:00.000Z,,routine
7323,503825,97.5,2014-04-25T00:00:00.000Z,,routine
7324,527613,97.5,2014-04-23T00:00:00.000Z,,routine
7325,673739E1-BC54-993F-2DC736646520477D,98,2014-04-22T00:00:00.000Z,,routine
7326,81BD82BD-ED6E-F516-953B5A03D4E0F1DA,97.5,2014-04-17T00:00:00.000Z,,routine
7327,AB4E7927-BCDC-FDC0-A026E6328464F22D,97,2014-04-25T00:00:00.000Z,,routine
7328,AE738462-E648-427C-1B3797843EB8682B,97,2014-04-16T00:00:00.000Z,,routine
7329,F15E8F13-3048-98E5-1AB83CB9A9AA50E8,97.5,2014-04-22T00:00:00.000Z,,routine
7330,0686332A-1422-201B-1921E27F28651CDF,98.5,2014-04-23T00:00:00.000Z,,routine
7331,17E3F4BF-A308-8EBB-D544485A641143F3,98.5,2014-04-24T00:00:00.000Z,,routine
7332,212F0E5A-1422-201B-19234A2B0E037667,98.5,2014-04-22T00:00:00.000Z,,routine
7333,497696,98.5,2014-04-17T00:00:00.000Z,,routine
7334,499826,99.5,2014-04-21T00:00:00.000Z,,routine
7335,CC53271A-07F5-3B48-ADE1E62CBB5C325A,98,2014-05-06T00:00:00.000Z,,routine
7336,D4136BD8-BCDB-2738-F5769968708573A1,97.5,2014-05-15T00:00:00.000Z,,routine
7337,F081F6FD-97F7-5AB9-7D572FED357B19D1,98,2014-05-09T00:00:00.000Z,,routine
7338,496695,97.5,2014-06-20T00:00:00.000Z,,routine
7339,496844,97,2014-06-16T00:00:00.000Z,,routine
7340,497945,97,2014-06-18T00:00:00.000Z,,routine
7341,498463,97.5,2014-06-17T00:00:00.000Z,,routine
7342,09064FBA-F51A-70A9-5EF49F9709F54CDC,86.5,2014-04-23T00:00:00.000Z,,routine
7343,117AA727-1100-178D-CBD6C473451776C6,87.5,2014-04-22T00:00:00.000Z,,routine
7344,15AD3A00-015F-5536-CC3022034A561980,91.5,2014-04-22T00:00:00.000Z,,routine
7345,1662904D-DBAF-5847-66A29C9EA3A95E90,91,2014-04-22T00:00:00.000Z,,followup
7346,28B85339-D5DA-99FE-517877817C7C9971,93,2014-04-21T00:00:00.000Z,,routine
7347,2ADB1AB6-3048-9838-FC48473CE7E555F1,93,2014-04-24T00:00:00.000Z,,routine
7348,494666,87,2014-04-22T00:00:00.000Z,,routine
7349,496385,93.5,2014-04-25T00:00:00.000Z,,routine
7350,497525,90.5,2014-04-23T00:00:00.000Z,,routine
7351,501896,90,2014-04-17T00:00:00.000Z,,routine
7352,722EE0DF-1363-62BF-ABFF114111448912,82.5,2014-04-24T00:00:00.000Z,,routine
7353,8AAEB0DD-93C1-F025-2FF6FBE6D4DD56A6,88.5,2014-04-22T00:00:00.000Z,,routine
7354,A48B1658-1911-F777-1A65E2226FDBC1BD,87.5,2014-04-16T00:00:00.000Z,,routine
